V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15
3.2314972696622957,1.0,3.127863582477415,3.3184201503580595,3.1807436845576893,2.8614148573881035,5.0,1.0,2.964117750765061,5.0,5.0,5.0,1.0,2.6767360208143405,1.0
3.6406683449062136,3.307617063238522,3.0,3.8390434812030296,4.0,3.0,3.437183320609059,3.436662691075054,3.0,3.7062485080534886,3.0,4.357126528747958,4.0,4.0,4.0
5.0,3.0,4.0,4.0,3.527428402771085,3.196577376113586,4.0,3.2937260837603004,3.0,5.0,3.240053064841371,3.0,1.0,2.0,3.0
4.020083844315245,5.0,3.956870269663353,4.089639121890601,3.0,3.7055560800618226,3.7725314444363196,3.0,3.667470348156456,5.0,3.7106429061649813,4.0,3.6314481495250375,3.6376327343921107,3.0
3.0,3.0,3.3409859777726636,3.6299588100074374,3.383015272052659,3.0,3.0,3.0,3.0,3.4418847334844407,3.090496342488449,4.0,3.0,4.0,2.7074433473452983
4.0,3.044701748229775,3.0,3.0,3.4274017788369804,3.0,3.2013164028386525,4.0,3.2065513599813604,3.0,3.0,3.0,3.129252417083957,2.9909360120004993,2.7348063996654433
4.0,3.099894540438498,2.0,4.0,3.4725744509114835,3.0,4.0,3.0,3.0,3.0,3.1716006368103584,4.159043005759976,3.0285338363507446,3.0,4.0
5.0,3.5983940693660963,4.0,4.11605647234386,4.0,4.0,4.0,4.0,3.788497188745576,4.0,3.0,4.658409686115699,3.5104160374993305,3.0,3.0
3.5955623167053483,3.0,3.0,4.0,3.6190164523279993,3.0,3.4042334535634913,3.0,5.0,3.675384706023708,3.0,5.0,3.0,3.0,3.0
3.2924449276023804,3.0,3.257020381670451,5.0,3.3073435369287942,3.0,2.0,3.07795268190259,3.12771161400263,3.4060514778608177,3.0,3.975156141977508,3.0,3.0,2.638983269740634
3.0,2.897367932357362,3.0,3.4432302766844405,3.0,3.0,3.0,3.032046135374353,4.0,3.0,3.0,3.960895544995216,3.0,2.7516939637981865,3.0
3.0,3.0,4.0,3.0,3.6202298994711115,3.2715806202820663,5.0,4.0,4.0,3.6619686762487844,3.314056537807904,4.300147523348844,3.0842752151574198,3.0,2.0
3.0,3.0,3.1110863073830943,2.0,4.0,3.0,3.0,2.9206906157586867,2.8724782818884753,3.21464320581319,4.0,5.0,2.0,1.0,3.0
4.0,4.0,3.0,5.0,4.0527414221468625,3.720590212663077,3.837940147505887,3.0,4.0,5.0,3.763078562873252,4.0,3.0,3.615022267405513,3.3702013958772508
4.472280744717042,3.0,4.0,4.706269227800932,4.503624944453093,4.0,4.0,5.0,5.0,4.515718858293757,5.0,5.0,4.0,3.8349649820099487,4.0
1.0,2.7393582462688366,3.1061957859675546,4.0,3.193752660781291,3.0,3.0,2.915975614611277,3.0685975296769428,5.0,2.8777787444331895,3.858783247987924,2.0,3.0,2.462104731486247
3.41609363565634,3.022604130923136,3.0,3.0,3.0,3.0,3.2131547037935846,2.0,1.0,3.0,3.0,5.0,5.0,5.0,2.7610787942943342
5.0,3.219190877140944,4.0,4.0,3.6129908585845625,3.3385455173693135,3.4141095331628333,3.0,2.0,3.8196144099659093,3.3694583156152644,4.355000120959254,3.0,3.2716949613983455,2.987040014520324
4.0,1.0,3.0,3.360650025830542,5.0,2.719491431650595,2.842507307379607,3.0,5.0,3.1081869928959067,1.0,3.0,2.4644287571198022,2.622781096313772,1.0
3.8024109916884594,5.0,3.8219513309560944,4.0,3.997038697238173,3.546466807165343,4.0,3.6045445264770573,3.663238450974927,3.9352108790545977,3.0,5.0,3.0,2.0,3.191388170498886
3.8892620825717272,3.515065812673007,3.914967769478312,3.0,4.099318028812705,3.6282599102632,5.0,3.687290501324672,3.8163106177048602,3.0,3.6689307490092693,5.0,3.0,3.5274440247163747,3.2657992893532723
